Order_Date,Category,Sub_Category,Region,Sales_USD,Profit_USD,Discount_Pct,Profit_Margin_Pct,Predicted_Margin,Margin_Error
2021-07-12,Office Supplies,Binders,South,215.88,33.85,0.0,15.68,16.17,0.49
2021-12-05,Office Supplies,Labels,South,19.72,3.83,0.0,19.44,18.8,0.64
2023-09-09,Office Supplies,Labels,South,24.69,5.14,0.0,20.81,20.4,0.41
2024-10-12,Technology,Computers,South,401.11,80.86,0.0,20.16,21.98,1.82
2023-10-21,Office Supplies,Envelopes,East,634.34,67.05,0.1,10.57,10.25,0.32
2022-04-26,Furniture,Bookcases,Central,272.41,-68.02,0.4,-24.97,-25.04,0.07
2023-02-16,Office Supplies,Pens,East,572.32,129.06,0.0,22.55,21.72,0.83
2021-06-25,Furniture,Bookcases,Central,218.81,-10.72,0.1,-4.9,-5.25,0.35
2021-01-28,Office Supplies,Pens,South,799.05,93.33,0.1,11.68,13.05,1.37
2023-10-25,Office Supplies,Envelopes,Central,361.32,91.31,0.0,25.27,26.34,1.07
2024-04-30,Technology,Computers,East,188.25,35.33,0.0,18.77,17.05,1.72
2024-02-06,Office Supplies,Envelopes,West,451.97,90.48,0.0,20.02,19.51,0.51
2024-01-23,Furniture,Storage,Central,453.86,-13.62,0.1,-3.0,-3.53,0.53
2023-02-01,Office Supplies,Pens,South,108.61,20.61,0.0,18.98,17.86,1.12
2021-04-27,Office Supplies,Labels,South,132.92,27.55,0.0,20.73,20.77,0.04
2022-11-14,Technology,Copiers,East,533.44,-12.43,0.3,-2.33,-0.72,1.61
2024-10-17,Office Supplies,Envelopes,East,225.25,47.55,0.1,21.11,22.51,1.4
2022-05-13,Technology,Phones,West,15.4,1.23,0.1,7.98,8.79,0.81
2022-01-28,Technology,Computers,South,445.22,41.14,0.1,9.24,10.18,0.94
2024-03-21,Technology,Computers,South,379.63,57.89,0.0,15.25,15.38,0.13
2024-12-15,Technology,Copiers,Central,141.95,25.45,0.0,17.93,20.35,2.42
2024-03-28,Office Supplies,Pens,East,865.75,35.93,0.2,4.15,3.04,1.11
2021-09-12,Office Supplies,Binders,Central,236.58,62.01,0.0,26.21,25.38,0.83
2024-01-18,Furniture,Tables,East,195.39,-8.56,0.2,-4.38,-4.23,0.15
2022-08-17,Furniture,Storage,Central,288.06,-54.44,0.3,-18.9,-20.53,1.63
2024-06-01,Office Supplies,Paper,South,637.26,134.14,0.0,21.05,21.36,0.31
2021-04-12,Technology,Computers,Central,46.13,4.4,0.1,9.53,9.6,0.07
2021-10-07,Furniture,Bookcases,East,501.32,-18.95,0.2,-3.78,-3.37,0.41
2024-07-03,Office Supplies,Labels,South,33.57,6.61,0.0,19.68,21.35,1.67
2024-07-03,Office Supplies,Binders,Central,117.28,18.64,0.1,15.89,13.65,2.24
2021-05-18,Office Supplies,Labels,East,134.26,36.13,0.0,26.91,27.51,0.6
2022-08-01,Furniture,Bookcases,West,443.49,1.02,0.1,0.23,-0.86,1.09
2021-12-06,Office Supplies,Pens,Central,256.22,53.86,0.0,21.02,19.85,1.17
2021-03-28,Technology,Copiers,West,282.37,48.71,0.0,17.25,17.36,0.11
2023-01-26,Office Supplies,Labels,South,32.05,4.68,0.1,14.6,12.88,1.72
2022-02-04,Technology,Copiers,Central,297.21,47.43,0.0,15.96,16.05,0.09
2023-10-14,Office Supplies,Pens,West,335.11,-55.19,0.5,-16.47,-18.06,1.59
2024-11-20,Furniture,Tables,South,192.81,13.38,0.0,6.94,7.12,0.18
2022-10-17,Technology,Accessories,South,1067.76,-16.44,0.2,-1.54,-2.69,1.15
2024-06-26,Furniture,Tables,South,72.82,-13.16,0.3,-18.07,-19.47,1.4
2022-10-31,Technology,Phones,Central,33.66,-1.33,0.2,-3.95,-5.87,1.92
2022-11-10,Technology,Phones,East,790.25,-163.9,0.4,-20.74,-20.54,0.2
2021-04-24,Furniture,Chairs,Central,123.85,-4.37,0.1,-3.53,-1.88,1.65
2024-08-05,Furniture,Chairs,East,45.72,5.34,0.0,11.69,12.15,0.46
2021-03-05,Office Supplies,Binders,East,71.86,15.86,0.0,22.07,19.79,2.28
2021-04-19,Technology,Phones,East,545.12,32.22,0.1,5.91,6.3,0.39
2022-07-06,Furniture,Chairs,South,228.11,-13.09,0.2,-5.74,-5.64,0.1
2024-10-31,Furniture,Bookcases,Central,17.72,1.07,0.0,6.03,6.16,0.13
2022-02-08,Office Supplies,Paper,Central,528.67,127.52,0.0,24.12,22.84,1.28
2021-04-20,Furniture,Tables,South,126.73,-9.47,0.2,-7.47,-7.02,0.45
2024-05-18,Technology,Copiers,South,39.77,-8.97,0.5,-22.56,-21.97,0.59
2021-09-30,Technology,Accessories,Central,311.74,7.05,0.2,2.26,1.82,0.44
2022-10-21,Office Supplies,Envelopes,South,62.09,11.02,0.0,17.75,15.95,1.8
2023-01-11,Office Supplies,Binders,Central,133.72,24.04,0.0,17.98,18.83,0.85
2022-07-08,Furniture,Chairs,East,546.53,49.35,0.0,9.03,10.95,1.92
2021-05-30,Furniture,Chairs,East,674.91,-7.29,0.1,-1.08,0.11,1.19
2022-01-04,Furniture,Chairs,Central,358.82,20.24,0.0,5.64,6.13,0.49
2022-06-04,Office Supplies,Paper,East,106.17,13.72,0.1,12.92,11.7,1.22
2022-07-03,Technology,Computers,East,51.04,-1.26,0.2,-2.47,-3.12,0.65
2024-02-25,Furniture,Chairs,East,26.98,2.19,0.0,8.13,9.02,0.89
2021-10-27,Furniture,Tables,Central,328.13,-26.51,0.2,-8.08,-6.72,1.36
2024-05-26,Furniture,Storage,West,199.08,2.71,0.1,1.36,1.31,0.05
2021-04-15,Technology,Computers,East,847.84,10.6,0.2,1.25,-0.09,1.34
2021-03-11,Technology,Phones,West,156.54,32.84,0.0,20.98,21.23,0.25
2022-02-07,Technology,Copiers,Central,566.37,19.94,0.2,3.52,3.27,0.25
2023-01-02,Technology,Accessories,East,15.61,1.55,0.1,9.96,9.54,0.42
2024-12-12,Furniture,Tables,South,222.69,25.77,0.0,11.57,11.27,0.3
2023-01-29,Technology,Phones,West,111.62,17.4,0.0,15.59,14.86,0.73
2022-08-08,Furniture,Bookcases,East,707.21,-172.84,0.4,-24.44,-24.17,0.27
2023-04-26,Office Supplies,Pens,West,285.08,61.66,0.0,21.63,21.01,0.62
2022-08-05,Furniture,Chairs,Central,192.27,-21.71,0.2,-11.29,-11.65,0.36
2021-02-05,Furniture,Bookcases,South,31.37,0.09,0.1,0.3,-1.77,2.07
2022-01-10,Technology,Computers,South,16.26,-3.43,0.4,-21.1,-22.12,1.02
2022-09-16,Technology,Computers,South,1035.32,137.18,0.1,13.25,12.92,0.33
2021-10-19,Office Supplies,Pens,South,232.06,41.91,0.0,18.06,17.62,0.44
2021-11-15,Office Supplies,Pens,West,219.24,-29.49,0.4,-13.45,-13.45,0.0
2022-02-01,Technology,Computers,South,87.02,4.79,0.1,5.5,5.49,0.01
2021-07-21,Technology,Accessories,South,451.02,58.54,0.1,12.98,13.88,0.9
2022-01-27,Furniture,Storage,South,252.7,-0.93,0.1,-0.37,-1.45,1.08
2021-01-27,Office Supplies,Envelopes,South,468.27,50.67,0.2,10.82,11.72,0.9
2024-04-29,Office Supplies,Pens,East,448.57,78.77,0.1,17.56,14.71,2.85
2022-12-20,Office Supplies,Paper,South,481.72,94.95,0.0,19.71,19.41,0.3
2021-08-03,Office Supplies,Envelopes,East,104.2,25.28,0.0,24.26,24.39,0.13
2024-12-10,Office Supplies,Binders,Central,657.73,170.35,0.0,25.9,26.57,0.67
2022-11-10,Office Supplies,Paper,West,134.11,34.99,0.0,26.09,25.73,0.36
2023-10-13,Furniture,Bookcases,South,162.8,-19.31,0.2,-11.86,-13.48,1.62
2021-01-02,Technology,Phones,South,40.13,0.47,0.2,1.17,1.26,0.09
2023-04-17,Technology,Phones,South,228.57,41.85,0.0,18.31,16.58,1.73
2024-11-19,Technology,Copiers,West,129.0,26.14,0.0,20.26,19.54,0.72
2024-12-11,Furniture,Tables,West,256.21,-14.89,0.2,-5.81,-4.42,1.39
2024-07-05,Office Supplies,Binders,South,334.86,71.26,0.0,21.28,20.8,0.48
2024-01-02,Office Supplies,Envelopes,West,195.07,50.52,0.0,25.9,24.5,1.4
2022-08-05,Furniture,Tables,South,1568.19,-492.73,0.5,-31.42,-30.44,0.98
2023-12-02,Technology,Copiers,East,167.96,-11.54,0.3,-6.87,-6.43,0.44
2024-05-23,Office Supplies,Paper,East,114.46,6.09,0.2,5.32,4.38,0.94
2022-12-04,Office Supplies,Pens,West,220.22,20.3,0.2,9.22,9.44,0.22
2023-03-28,Furniture,Tables,South,132.83,3.93,0.0,2.96,1.71,1.25
2024-08-22,Furniture,Storage,East,364.24,14.5,0.0,3.98,3.66,0.32
2021-05-10,Office Supplies,Envelopes,East,228.22,53.31,0.0,23.36,22.04,1.32
2023-04-02,Technology,Copiers,East,462.29,26.63,0.2,5.76,6.05,0.29
2021-09-26,Furniture,Chairs,South,26.94,-2.06,0.2,-7.65,-7.5,0.15
2021-05-27,Office Supplies,Labels,South,36.41,0.34,0.3,0.93,1.86,0.93
2022-11-23,Furniture,Chairs,West,84.63,-14.92,0.3,-17.63,-16.09,1.54
2023-04-27,Technology,Computers,West,136.26,-18.12,0.4,-13.3,-12.56,0.74
2021-06-28,Office Supplies,Binders,South,40.59,3.29,0.2,8.11,8.03,0.08
2023-02-01,Technology,Copiers,Central,724.75,122.05,0.0,16.84,16.87,0.03
2021-01-05,Technology,Computers,Central,38.9,3.63,0.1,9.34,9.02,0.32
2021-10-18,Office Supplies,Paper,East,300.19,70.78,0.0,23.58,24.55,0.97
2022-10-05,Technology,Copiers,South,97.71,17.84,0.0,18.26,16.5,1.76
2023-12-20,Office Supplies,Paper,Central,156.88,32.35,0.0,20.62,19.6,1.02
2024-06-05,Technology,Accessories,West,480.66,-96.08,0.5,-19.99,-19.28,0.71
2022-05-07,Furniture,Storage,South,411.37,-6.79,0.1,-1.65,-2.56,0.91
2022-12-10,Furniture,Bookcases,Central,953.91,38.54,0.0,4.04,3.8,0.24
2022-10-03,Technology,Computers,Central,297.16,69.59,0.0,23.42,24.29,0.87
2022-04-20,Technology,Accessories,East,255.09,44.33,0.0,17.38,18.7,1.32
2022-09-28,Furniture,Bookcases,West,719.69,-105.36,0.3,-14.64,-15.41,0.77
2022-11-27,Technology,Copiers,Central,150.35,28.82,0.0,19.17,18.0,1.17
2023-12-01,Office Supplies,Binders,East,319.74,23.47,0.2,7.34,7.64,0.3
2021-09-16,Furniture,Bookcases,East,219.88,15.79,0.0,7.18,6.72,0.46
2023-04-26,Office Supplies,Envelopes,South,13.64,2.57,0.0,18.83,19.8,0.97
2022-05-19,Office Supplies,Binders,West,1267.35,-13.94,0.3,-1.1,-0.36,0.74
2021-01-17,Office Supplies,Labels,West,450.89,-5.95,0.3,-1.32,-1.31,0.01
2024-08-12,Furniture,Tables,Central,443.3,-37.77,0.2,-8.52,-7.16,1.36
2024-08-28,Technology,Copiers,South,54.17,10.53,0.0,19.43,18.97,0.46
2023-08-13,Technology,Phones,East,21.54,1.8,0.1,8.35,7.93,0.42
2023-02-03,Furniture,Storage,West,417.5,-77.32,0.3,-18.52,-18.89,0.37
2023-08-16,Furniture,Bookcases,Central,27.56,-7.7,0.5,-27.94,-25.84,2.1
2022-05-24,Office Supplies,Binders,East,29.55,5.32,0.0,17.99,19.06,1.07
2022-01-28,Technology,Accessories,East,1019.54,74.43,0.1,7.3,6.23,1.07
2021-11-22,Furniture,Storage,Central,298.35,-84.16,0.5,-28.21,-29.22,1.01
2021-05-18,Office Supplies,Binders,Central,125.53,27.34,0.0,21.78,23.67,1.89
2021-10-21,Office Supplies,Binders,East,422.32,-53.25,0.4,-12.61,-10.66,1.95
2023-09-18,Technology,Accessories,South,49.48,6.6,0.1,13.34,13.77,0.43
2024-02-13,Office Supplies,Paper,West,200.07,-10.14,0.4,-5.07,-6.42,1.35
2022-02-14,Furniture,Bookcases,South,595.48,42.52,0.0,7.14,7.57,0.43
2024-03-29,Technology,Copiers,South,146.83,14.11,0.1,9.61,8.53,1.08
2022-05-19,Furniture,Storage,Central,159.11,-39.24,0.4,-24.66,-25.67,1.01
2024-06-10,Furniture,Chairs,East,16.43,0.04,0.0,0.25,-0.58,0.83
2022-11-18,Office Supplies,Paper,Central,177.29,15.5,0.2,8.74,9.9,1.16
2023-07-10,Technology,Accessories,East,316.54,29.72,0.1,9.39,9.21,0.18
2024-01-19,Technology,Copiers,East,668.5,123.87,0.0,18.53,18.88,0.35
2021-08-22,Office Supplies,Pens,East,230.98,43.33,0.0,18.76,17.58,1.18
2024-05-27,Technology,Copiers,Central,320.32,14.25,0.2,4.45,1.02,3.43
2023-03-03,Office Supplies,Paper,East,720.47,10.74,0.2,1.49,2.49,1.0
2023-09-09,Furniture,Bookcases,Central,109.78,7.26,0.0,6.61,8.86,2.25
2022-11-23,Furniture,Chairs,West,101.04,2.62,0.1,2.59,2.18,0.41
2022-06-17,Furniture,Storage,West,36.27,2.59,0.0,7.15,7.1,0.05
2024-12-07,Furniture,Chairs,Central,203.61,18.98,0.0,9.32,8.8,0.52
2021-01-18,Furniture,Tables,West,97.47,9.73,0.0,9.98,9.83,0.15
2023-09-04,Furniture,Tables,East,629.98,72.2,0.0,11.46,12.62,1.16
2023-06-12,Technology,Accessories,East,37.78,-4.02,0.4,-10.63,-11.13,0.5
2024-04-27,Office Supplies,Labels,East,37.84,-1.15,0.4,-3.03,-3.4,0.37
2023-09-02,Technology,Computers,South,273.84,-46.88,0.5,-17.12,-17.41,0.29
2023-02-02,Technology,Phones,South,177.52,26.56,0.0,14.96,15.3,0.34
2023-03-06,Furniture,Bookcases,West,268.14,25.66,0.0,9.57,10.16,0.59
2021-04-24,Furniture,Tables,Central,412.38,-76.33,0.3,-18.51,-19.91,1.4
2024-11-26,Technology,Computers,West,725.9,124.71,0.0,17.18,17.77,0.59
2023-03-21,Technology,Phones,West,74.26,13.12,0.0,17.67,18.34,0.67
2021-12-06,Technology,Accessories,West,73.52,6.26,0.1,8.52,7.04,1.48
2021-02-25,Office Supplies,Envelopes,West,112.79,2.18,0.2,1.93,0.74,1.19
2023-12-16,Office Supplies,Binders,East,1919.18,73.5,0.2,3.83,2.25,1.58
2024-09-16,Technology,Computers,West,376.03,-58.4,0.4,-15.53,-18.33,2.8
2022-11-18,Furniture,Bookcases,East,237.38,25.83,0.0,10.88,10.1,0.78
2024-07-08,Technology,Accessories,West,472.79,88.84,0.0,18.79,18.01,0.78
2022-05-09,Office Supplies,Pens,South,154.9,24.74,0.0,15.97,15.29,0.68
2022-12-22,Technology,Copiers,Central,714.51,73.59,0.1,10.3,10.29,0.01
2022-05-21,Furniture,Tables,West,93.52,-9.71,0.2,-10.38,-8.47,1.91
2023-08-02,Office Supplies,Pens,South,51.94,-9.18,0.5,-17.68,-16.68,1.0
2021-09-08,Furniture,Tables,Central,221.16,-43.15,0.2,-19.51,-18.27,1.24
2023-05-13,Technology,Copiers,Central,75.32,-17.64,0.5,-23.42,-24.13,0.71
2023-03-20,Furniture,Storage,Central,610.73,-16.86,0.1,-2.76,-3.37,0.61
2023-12-25,Furniture,Bookcases,Central,318.8,-1.53,0.1,-0.48,-2.25,1.77
2021-05-02,Technology,Phones,East,560.62,96.59,0.0,17.23,17.48,0.25
2022-09-25,Technology,Computers,Central,1390.97,-1.39,0.2,-0.1,1.37,1.47
2022-01-23,Office Supplies,Labels,South,812.35,25.43,0.2,3.13,2.7,0.43
2022-06-25,Office Supplies,Pens,West,349.11,31.73,0.1,9.09,8.82,0.27
2024-10-07,Technology,Phones,West,175.82,27.71,0.1,15.76,15.96,0.2
2023-09-24,Technology,Copiers,Central,26.05,3.44,0.1,13.2,13.59,0.39
2022-06-03,Furniture,Bookcases,East,181.51,14.41,0.0,7.94,7.29,0.65
2021-06-01,Office Supplies,Binders,Central,97.24,14.17,0.1,14.57,13.82,0.75
2022-03-20,Furniture,Storage,East,238.82,30.4,0.0,12.73,13.48,0.75
2022-09-23,Furniture,Storage,East,277.56,30.75,0.0,11.08,10.45,0.63
2021-09-02,Technology,Computers,Central,316.13,64.11,0.0,20.28,19.67,0.61
2023-12-17,Technology,Phones,Central,322.34,40.0,0.1,12.41,14.6,2.19
2022-10-13,Furniture,Storage,South,284.23,-89.11,0.5,-31.35,-31.16,0.19
2022-09-17,Office Supplies,Labels,East,19.38,1.24,0.2,6.39,5.8,0.59
2021-04-07,Technology,Phones,Central,972.47,109.89,0.1,11.3,11.73,0.43
2022-09-28,Technology,Copiers,West,717.34,53.94,0.1,7.52,7.03,0.49
2021-03-10,Office Supplies,Pens,Central,425.87,57.58,0.1,13.52,13.28,0.24
2022-05-17,Technology,Copiers,West,245.54,36.19,0.0,14.74,13.91,0.83
2024-06-03,Office Supplies,Paper,South,86.42,24.25,0.0,28.06,27.39,0.67
2023-02-13,Furniture,Storage,Central,168.21,-40.79,0.5,-24.25,-25.58,1.33
2023-04-03,Furniture,Storage,West,126.15,9.9,0.0,7.85,8.91,1.06
2023-06-09,Technology,Accessories,East,97.92,-4.59,0.3,-4.69,-2.86,1.83
2022-04-20,Furniture,Tables,South,258.9,19.57,0.0,7.56,7.96,0.4
2024-07-24,Furniture,Bookcases,West,997.94,111.77,0.0,11.2,9.96,1.24
2024-06-30,Office Supplies,Pens,West,138.44,33.7,0.0,24.34,24.36,0.02
2024-11-05,Furniture,Chairs,Central,142.78,14.89,0.0,10.43,10.66,0.23
2023-06-21,Furniture,Chairs,South,385.89,61.9,0.0,16.04,15.66,0.38
2024-01-08,Office Supplies,Labels,South,147.81,32.22,0.0,21.8,22.35,0.55
2023-02-11,Technology,Copiers,Central,65.14,3.21,0.1,4.93,4.83,0.1
2022-07-13,Furniture,Tables,East,676.17,-103.45,0.3,-15.3,-14.14,1.16
2024-07-11,Office Supplies,Paper,South,187.24,22.69,0.1,12.12,12.08,0.04
2022-08-27,Furniture,Storage,West,174.81,-15.07,0.2,-8.62,-8.74,0.12
2022-10-01,Office Supplies,Binders,Central,400.27,96.75,0.0,24.17,23.36,0.81
2021-12-28,Office Supplies,Envelopes,South,72.55,17.3,0.0,23.84,23.81,0.03
2022-03-27,Furniture,Chairs,West,42.95,4.15,0.0,9.66,9.22,0.44
2021-04-15,Furniture,Storage,East,51.18,4.43,0.0,8.66,8.84,0.18
2024-12-04,Office Supplies,Envelopes,East,148.95,27.27,0.0,18.31,18.1,0.21
2023-03-22,Furniture,Chairs,Central,305.42,-7.21,0.1,-2.36,-2.03,0.33
2024-10-19,Office Supplies,Binders,East,53.94,-2.24,0.3,-4.15,-5.41,1.26
2023-12-04,Office Supplies,Paper,East,129.73,27.61,0.0,21.28,21.53,0.25
2023-06-11,Technology,Accessories,West,311.54,60.16,0.0,19.31,19.91,0.6
2022-07-30,Technology,Phones,Central,207.39,3.98,0.2,1.92,0.75,1.17
2024-07-04,Office Supplies,Envelopes,West,88.02,18.17,0.1,20.64,19.29,1.35
2023-08-09,Office Supplies,Binders,West,14.65,2.55,0.1,17.42,19.51,2.09
2021-09-29,Technology,Phones,East,19.33,3.12,0.0,16.16,16.16,0.0
2023-05-08,Technology,Phones,West,376.27,73.79,0.0,19.61,20.82,1.21
2021-01-04,Technology,Computers,East,86.4,-14.96,0.5,-17.31,-17.33,0.02
2022-12-05,Office Supplies,Labels,South,63.79,5.15,0.1,8.07,8.01,0.06
2024-02-23,Technology,Accessories,Central,394.51,60.04,0.0,15.22,16.51,1.29
2022-01-04,Technology,Copiers,West,378.55,14.27,0.2,3.77,2.73,1.04
2023-05-19,Furniture,Chairs,West,320.52,6.38,0.1,1.99,2.03,0.04
2023-07-30,Office Supplies,Paper,Central,113.29,26.56,0.0,23.44,24.82,1.38
2021-08-16,Furniture,Chairs,Central,98.78,8.34,0.0,8.44,8.93,0.49
2023-01-10,Technology,Copiers,South,178.5,19.94,0.1,11.17,10.44,0.73
2022-06-15,Technology,Accessories,West,582.83,50.65,0.1,8.69,8.38,0.31
2024-02-02,Technology,Computers,East,487.86,58.74,0.0,12.04,13.35,1.31
2021-07-13,Furniture,Storage,West,491.44,-13.37,0.1,-2.72,-2.61,0.11
2023-07-03,Office Supplies,Paper,East,843.35,126.0,0.0,14.94,14.96,0.02
2023-06-04,Technology,Copiers,West,254.12,6.99,0.2,2.75,2.46,0.29
2021-10-14,Furniture,Storage,West,47.0,-1.94,0.2,-4.13,-4.4,0.27
2023-05-05,Furniture,Chairs,South,233.4,19.89,0.0,8.52,7.9,0.62
2024-09-22,Furniture,Tables,West,118.77,-3.3,0.1,-2.78,-2.68,0.1
2024-01-09,Office Supplies,Paper,West,253.47,38.76,0.1,15.29,13.95,1.34
2021-08-12,Technology,Computers,West,34.98,-0.76,0.3,-2.18,-3.76,1.58
2023-02-25,Technology,Computers,South,52.46,-6.41,0.4,-12.21,-11.14,1.07
2024-03-24,Furniture,Storage,West,62.44,-5.49,0.2,-8.79,-10.07,1.28
2023-06-09,Technology,Accessories,East,597.8,107.36,0.0,17.96,16.98,0.98
2022-08-29,Furniture,Bookcases,South,1071.9,-86.07,0.2,-8.03,-8.31,0.28
2024-02-06,Furniture,Bookcases,Central,173.57,-6.4,0.1,-3.69,-4.23,0.54
2022-03-31,Technology,Accessories,East,714.35,161.09,0.0,22.55,23.7,1.15
2024-12-04,Furniture,Bookcases,West,903.78,-125.17,0.3,-13.85,-14.11,0.26
2023-10-23,Office Supplies,Envelopes,East,452.93,95.79,0.0,21.15,22.2,1.05
2024-09-14,Furniture,Tables,South,334.53,31.28,0.0,9.35,9.63,0.28
2022-07-25,Furniture,Storage,South,58.58,-1.92,0.1,-3.27,-2.71,0.56
2023-10-26,Furniture,Bookcases,Central,61.86,-15.49,0.4,-25.04,-24.31,0.73
2024-08-15,Furniture,Tables,West,257.06,33.14,0.0,12.89,12.03,0.86
2024-05-24,Office Supplies,Pens,East,622.19,58.24,0.2,9.36,10.93,1.57
2023-04-04,Technology,Phones,Central,143.63,-24.66,0.4,-17.17,-16.31,0.86
2021-07-25,Office Supplies,Binders,South,247.24,36.39,0.1,14.72,13.22,1.5
2024-11-02,Office Supplies,Pens,East,348.16,97.87,0.0,28.11,28.26,0.15
2024-10-23,Office Supplies,Paper,West,783.41,43.24,0.2,5.52,6.2,0.68
2021-05-17,Furniture,Bookcases,Central,338.85,25.89,0.0,7.64,8.86,1.22
2024-03-12,Office Supplies,Pens,South,105.61,28.28,0.0,26.78,26.19,0.59
2023-10-13,Furniture,Tables,East,98.16,-22.41,0.4,-22.83,-21.38,1.45
2024-02-03,Office Supplies,Labels,South,866.28,118.68,0.1,13.7,11.73,1.97
2024-09-30,Technology,Computers,West,52.95,2.79,0.2,5.27,3.59,1.68
2021-03-12,Technology,Computers,South,44.34,9.23,0.0,20.81,19.84,0.97
2022-01-26,Office Supplies,Paper,East,25.11,7.9,0.0,31.47,32.38,0.91
2023-12-22,Office Supplies,Paper,East,185.94,11.32,0.2,6.09,5.79,0.3
2023-11-15,Technology,Accessories,Central,1677.53,376.27,0.0,22.43,20.95,1.48
2024-03-06,Technology,Copiers,Central,256.3,28.89,0.1,11.27,11.41,0.14
2021-01-17,Technology,Computers,East,81.25,8.37,0.1,10.3,10.82,0.52
2022-04-11,Office Supplies,Envelopes,East,32.4,7.37,0.0,22.74,22.66,0.08
2021-11-02,Technology,Accessories,Central,238.0,51.76,0.0,21.75,23.13,1.38
2024-01-06,Office Supplies,Labels,South,262.85,-4.84,0.3,-1.84,-1.06,0.78
2024-07-21,Technology,Copiers,South,950.87,162.6,0.0,17.1,17.19,0.09
2022-02-25,Technology,Computers,West,162.82,18.32,0.1,11.25,11.78,0.53
2023-08-23,Office Supplies,Paper,East,854.63,146.23,0.0,17.11,16.76,0.35
2021-08-22,Furniture,Bookcases,East,48.88,2.4,0.0,4.92,5.27,0.35
2023-06-27,Office Supplies,Binders,West,63.03,0.9,0.2,1.42,1.03,0.39
2022-04-20,Technology,Accessories,Central,69.4,-1.04,0.2,-1.5,-0.69,0.81
2023-06-28,Office Supplies,Paper,South,139.24,14.45,0.1,10.38,12.21,1.83
2022-02-04,Office Supplies,Envelopes,East,257.44,25.05,0.1,9.73,8.9,0.83
2023-09-08,Technology,Accessories,East,395.99,-50.92,0.4,-12.86,-11.52,1.34
2021-04-02,Office Supplies,Paper,East,357.23,16.58,0.2,4.64,5.66,1.02
2023-01-19,Technology,Copiers,East,262.52,-0.24,0.2,-0.09,0.9,0.99
2022-01-09,Technology,Phones,East,439.88,-97.08,0.5,-22.07,-22.25,0.18
2021-03-06,Technology,Accessories,South,155.24,32.46,0.0,20.91,22.18,1.27
2022-02-22,Office Supplies,Labels,Central,27.58,6.66,0.0,24.16,24.04,0.12
2023-10-23,Technology,Computers,East,444.26,-83.57,0.4,-18.81,-20.62,1.81
2023-07-06,Office Supplies,Labels,Central,184.02,6.15,0.2,3.34,3.59,0.25
2021-01-29,Office Supplies,Pens,Central,195.64,38.99,0.1,19.93,20.44,0.51
2022-11-24,Furniture,Chairs,West,66.26,1.13,0.1,1.7,1.05,0.65
2022-06-19,Technology,Accessories,East,137.62,14.41,0.1,10.47,11.36,0.89
2022-10-02,Office Supplies,Binders,South,106.32,26.2,0.0,24.64,23.1,1.54
2023-02-18,Office Supplies,Envelopes,Central,79.98,19.67,0.0,24.59,24.9,0.31
2022-02-16,Technology,Computers,South,258.61,43.27,0.0,16.73,15.96,0.77
2024-07-27,Office Supplies,Envelopes,Central,445.15,103.94,0.0,23.35,22.53,0.82
2023-10-30,Technology,Copiers,South,76.84,-12.46,0.4,-16.21,-18.16,1.95
2022-03-24,Furniture,Chairs,West,203.36,13.56,0.0,6.67,7.31,0.64
2023-03-12,Technology,Phones,Central,337.5,47.08,0.0,13.95,13.65,0.3
2023-12-12,Furniture,Bookcases,South,109.54,13.39,0.0,12.22,12.1,0.12
2022-10-27,Technology,Copiers,South,918.35,-114.98,0.4,-12.52,-11.17,1.35
2024-01-24,Technology,Accessories,West,453.72,-40.74,0.3,-8.98,-8.6,0.38
2021-08-29,Furniture,Tables,East,548.71,49.38,0.0,9.0,9.56,0.56
2024-05-27,Furniture,Tables,South,61.45,0.6,0.1,0.98,1.17,0.19
2024-05-15,Furniture,Storage,South,494.01,-2.37,0.1,-0.48,-1.47,0.99
2024-03-12,Technology,Computers,West,159.65,31.93,0.0,20.0,18.45,1.55
2021-01-26,Office Supplies,Pens,Central,1042.32,225.97,0.0,21.68,21.33,0.35
2021-07-23,Office Supplies,Pens,Central,839.81,144.28,0.0,17.18,17.56,0.38
2021-10-06,Furniture,Storage,East,30.21,-0.37,0.1,-1.23,-1.89,0.66
2023-06-03,Office Supplies,Labels,South,87.55,23.26,0.0,26.57,26.13,0.44
2024-12-03,Office Supplies,Paper,West,139.13,25.13,0.0,18.06,20.08,2.02
2022-01-06,Furniture,Bookcases,West,65.82,-2.71,0.2,-4.12,-3.62,0.5
2021-03-19,Office Supplies,Paper,Central,104.09,18.31,0.1,17.59,17.32,0.27
2021-06-24,Office Supplies,Labels,East,73.91,4.76,0.1,6.44,6.59,0.15
2022-07-03,Furniture,Storage,East,41.2,0.58,0.1,1.4,1.19,0.21
2023-10-12,Furniture,Storage,West,102.98,-9.35,0.2,-9.08,-10.71,1.63
2021-10-09,Technology,Accessories,South,41.68,0.82,0.2,1.96,1.72,0.24
2024-09-20,Technology,Accessories,West,197.31,-23.05,0.3,-11.68,-8.14,3.54
2022-12-08,Furniture,Chairs,South,115.4,-1.04,0.1,-0.9,-2.38,1.48
2023-06-27,Office Supplies,Labels,Central,170.65,36.42,0.0,21.34,21.58,0.24
2022-11-17,Office Supplies,Binders,West,179.04,3.92,0.2,2.19,1.55,0.64
2023-09-09,Technology,Accessories,West,91.42,12.39,0.0,13.55,14.7,1.15
